"ST004D01T","ST022Q01TA","REPEAT","SCI.PHY","SCI.CHE","SCI.BIO","SCI.EAR","SCI.APP","SCI.GEN","OUT.MEAL","OUT.STUDY","OUT.VEDIO","OUT.READ","OUT.NET","Out.GAME","OUT.FRD","OUT.PAR","OUT.HOUSE","OUT.JOB","OUT.SPORT","ST111Q01TA","ST062Q01TA","ST062Q02TA","ST062Q03TA","ST031Q01NA","ST032Q01NA","ST064Q01NA","ST064Q02NA","ST064Q03NA","GRADE","MISCED","FISCED","DURECEC","DISCLISCI","TEACHSUP","IBTEACH","TDTEACH","ENVAWARE","ENVOPT","JOYSCIE","INTBRSCI","INSTSCIE","SCIEEFF","EPIST","SCIEACT","BSMJ","BMMJ1","BFMJ2","OUTHOURS","TMINS","BELONG","ANXTEST","MOTIVAT","COOPERATE","CPSVALUE","EMOSUPS","PERFEED","ADINST","unfairteacher","CULTPOSS","HEDRES","WEALTH"
0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,2,0,0,0,0,3,1,1,1,1,4,4,NA,0.5529,1.4475,1.5674,1.4501,-0.3221,0.1256,1.3705,-0.6418,1.7359,-0.5634,0.5002,-0.8649,71,43,52,3.2188758248682,1925,-0.7104,0.4517,1.3961,1.0425,-0.9872,0.5658,0.5361,1.3754,6,-0.356,-0.6655,0.1664
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,7,0,0,NA,0,2,2,2,1.8837,1.4475,3.1829,0.4505,0.0194,3.0127,0.5094,0.5305,0.3708,0.3155,-0.1933,-1.7518,46,57,28,2.99573227355399,315,0.6642,-0.2729,1.8543,-0.2882,0.0333,0.9675,1.0606,-0.3816,9,-0.3669,-0.5343,0.5186
0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,3,5,0,1,0,1,2,2,1,-0.3506,1.4475,0.3748,0.5819,-0.4218,-0.4382,-0.395,-0.0123,0.3708,-0.898,0.1103,-1.7518,32,58,27,2.77258872223978,1750,-0.3381,0.0752,1.8543,-0.2882,0.0333,-0.2511,0.6017,-0.3622,6,-0.2818,-1.4595,-0.5721
0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,1,3,7,2,0,0,1,4,3,0,0.8934,-0.1164,-0.3328,0.4505,1.2283,-1.7932,0.5094,-0.0369,1.7359,0.3155,1.5636,0.34,89,57,NA,3.49650756146648,1600,2.5915,-0.4671,1.8543,-0.2882,0.0333,1.0991,-0.8636,0.353,9,0.7777,1.1563,1.244
1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,2,1,0,0,0,5,0,1,1,1,4,4,1,-0.3506,1.4475,0.2515,1.0322,1.3441,-0.4382,-0.119,-1.0968,0.3708,0.95,-0.1933,0.1192,70,69,23,1.79175946922805,1625,-0.3381,-0.0345,0.2405,-0.7876,0.4713,-0.889,0.0134,-0.3816,6,-1.2278,-0.7218,0.9423
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,6,2,1,0,1,2,0,2,-1.3831,-0.3068,-0.7767,-0.8671,-0.0888,-0.6974,-2.1154,-1.2668,-0.494,-0.7484,-0.1933,-1.7518,44,62,NA,NA,1925,0.6642,0.5736,-0.2111,-0.2882,-0.062,1.0991,-1.5255,-0.3622,8,0.6093,1.1563,0.2298
1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,2,NA,NA,NA,7,1,0,0,1,3,2,NA,-1.0532,-1.2886,0.9452,-0.6102,-0.3864,-1.7932,-0.8335,0.3448,0.3708,-0.9063,-0.1933,0.882,49,58,60,2.07944154167984,1680,-1.142,0.5209,0.005,-0.2882,0.0333,-1.1217,0.0134,-0.3816,14,1.0478,1.1563,4.274
0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,2,1,1,1,0,7,1,1,0,2,3,2,2,1.3751,1.4475,-0.2165,2.0781,-0.2867,-0.0517,0.5094,0.6026,1.7359,0.3294,-0.1007,0.8225,71,76,25,2.484906649788,2400,0.0248,-0.8455,0.5387,1.5899,0.6732,1.0991,0.6961,2.0469,10,0.1919,-0.7205,-0.683
0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,2,1,2,0,1,3,2,0,0.0039,1.4475,3.1829,-2.4476,-1.2707,3.0127,0.5094,0.5305,0.3708,3.2775,-0.1933,0.9725,42,69,NA,NA,1375,2.5915,-2.505,1.8543,2.2879,1.0765,1.0991,-1.5255,-1.9656,8,-0.831,0.0321,-0.0182
1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2,1,0,0,0,5,2,1,2,1,2,2,NA,0.1783,0.3797,1.75,0.4587,3.2811,-0.3192,2.1635,0.6974,1.7359,2.3005,0.9214,0.9725,NA,35,26,2.30258509299405,2200,0.3171,-1.3753,-0.0495,0.9455,0.1444,0.5658,0.1725,0.6524,6,2.1655,1.1563,0.4577
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,7,1,1,NA,1,0,2,1,-0.2675,-0.1164,0.7522,0.12,-0.8741,0.5235,0.125,0.3721,0.3708,1.4469,0.7172,-1.7518,69,17,25,1.79175946922805,2450,-0.8828,-0.7086,1.8543,-0.2882,-0.9561,-1.0138,-0.7181,-0.8348,11,-0.2107,0.0659,-0.8544
1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,3,4,1,0,1,1,4,3,1,0.6558,0.2078,-0.3013,-1.4026,0.847,-1.3706,1.3508,0.3643,0.3708,1.2212,1.0951,0.1496,71,69,82,NA,1575,-0.082,0.5306,1.3961,-0.2882,0.0333,0.4662,-1.1537,-0.787,12,-0.2818,-0.1108,2.4776
1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,2,1,1,2,3,2,1,1.8837,1.4475,0.0734,0.658,-1.2707,-1.7932,-0.8208,-0.3744,0.3708,3.2775,-0.1933,0.9725,48,48,31,1.38629436111989,1800,-0.4725,-0.6871,1.8543,-0.2882,-1.039,1.0991,1.0606,0.6524,6,-1.6287,-0.9044,0.7216
0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,2,2,1,1,3,3,0,1,2,1,4,2,1,-1.3165,-0.3957,0.0489,-0.0141,-0.1818,-0.6974,0.5094,-0.0034,0.7429,-0.5668,-0.5371,0.5762,89,76,NA,3.2188758248682,1750,-1.2663,1.5125,-0.2803,-0.2882,-1.4959,-0.2495,1.0606,-0.787,24,2.1655,-0.1108,1.3918
0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,2,0,0,0,0,5,2,1,1,1,3,2,NA,0.4541,-0.1164,0.7828,2.0781,1.5141,1.8108,2.1635,0.5305,1.7359,0.1258,2.1552,0.9923,71,31,26,2.63905732961526,1800,0.6642,0.5209,-0.1651,-0.2882,0.0333,1.0991,1.0606,2.0469,6,2.1655,-1.0509,0.9976
0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,2,3,5,NA,NA,NA,1,2,1,1,NA,NA,NA,NA,-0.6079,1.5668,-2.1154,-2.4981,-1.3072,-2.8771,-0.9733,-1.7518,50,18,NA,NA,500,-0.9585,-0.0374,-0.4849,-0.2882,-0.7799,-1.6532,NA,NA,15,-0.356,-0.6529,-0.2495
0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,2,1,1,0,0,2,1,NA,1,1,3,1,NA,1.8837,-0.1854,-0.274,0.4505,-0.9937,-0.058,0.5094,0.0211,0.0125,-1.2289,-0.1933,-1.7518,42,69,NA,1.38629436111989,315,-0.8734,0.4002,-0.1923,-0.2882,0.4713,1.0991,-0.6241,NA,9,NA,-0.5773,0.3616
0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1,3,5,1,1,1,0,1,1,2,0.0039,1.4475,3.1829,2.0781,0.0194,0.0252,2.1635,0.5305,0.3708,0.3155,-0.1933,0.9725,NA,NA,15,3.71357206670431,2640,2.5915,0.5209,1.1359,-0.2882,0.3309,1.0991,2.4994,-0.3876,6,-0.5975,0.2156,-0.0912
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,1,0,2,4,1,1,0,1,2,NA,NA,-0.7439,-1.54,-0.3427,-0.1416,-0.4586,0.3816,-0.1379,0.7532,0.0125,0.1428,-0.1933,0.214,89,27,NA,3.55534806148941,2400,-1.0536,0.2594,-0.0056,0.6615,-1.039,-1.3286,-0.6155,-0.787,10,-0.2107,1.1563,1.1719
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,4,0,1,0,1,1,2,0,-0.8504,0.4124,-0.1337,0.2483,2.0258,1.7957,2.1635,0.5305,1.7359,2.3005,-0.1933,0.6795,71,28,12,4.18965474202643,2625,-0.8616,0.0337,0.1442,-0.9124,-0.3,0.5658,1.0606,0.6524,17,-0.2107,-1.3161,0.3098
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NA,2,1,1,0,1,4,4,0,-1.0005,1.4475,-3.3405,2.0781,0.2237,-1.7932,0.5094,2.4511,-1.9301,0.3155,-0.1933,0.2171,53,25,21,2.99573227355399,NA,-0.6837,0.5209,1.8543,-0.9705,0.0333,1.0991,-1.5255,2.0469,9,-0.6174,0.0321,1.3345
0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,2,0,1,1,3,3,1,1,0,0,4,3,NA,0.3363,-0.4371,0.0311,-0.4384,-0.0105,0.3454,-0.8208,-0.1991,0.3708,3.2775,0.1527,-0.2023,53,74,57,1.79175946922805,2025,-0.3381,0.5209,1.8543,-0.2882,-1.0965,1.0991,0.0515,-0.3816,7,-0.2107,1.1563,2.158
0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0.8934,-0.6114,0.1253,-0.6102,-1.6533,1.3322,0.5094,0.2335,0.3708,-0.5909,-0.1933,0.8461,NA,22,34,1.09861228866811,NA,-0.3381,0.5769,-0.1651,-0.8088,-0.3,-0.2511,-0.3865,-0.3816,8,0.0433,-0.1108,-1.3894
0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,2,0,1,0,3,7,1,2,1,1,3,4,0,0.0039,0.3719,0.1521,0.4587,0.6788,0.0674,0.9378,0.0239,0.3708,0.3455,-0.1933,0.9587,33,NA,79,1.79175946922805,2475,-0.5917,-0.4671,0.1218,0.4252,0.0333,1.0991,-0.0596,0.0214,8,-0.356,0.1927,1.4437
0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,2,2,NA,0.2884,1.4475,-0.5676,1.0203,-0.861,-0.4783,-0.1971,-0.9637,-0.2552,-1.1985,-0.7443,-0.3306,71,48,79,4.24849524204936,240,-0.3381,0.0031,-0.5643,-0.9705,-0.7799,0.1004,0.8631,1.0172,6,-0.831,-1.2004,0.9487
1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,2,0,1,1,0,6,1,1,1,1,4,4,NA,1.8837,1.4475,0.7116,1.1203,0.9775,0.4154,2.1635,1.0401,1.7359,0.302,0.5975,-0.422,70,31,70,3.61091791264422,1925,-0.8427,1.1311,1.3961,-0.2882,-0.7799,0.5658,-0.6241,0.687,6,-0.5041,1.1563,0.9916
0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,2,0,1,0,0,7,0,1,0,1,4,3,1,1.0389,1.4475,0.9182,0.5919,0.4114,0.1475,0.5094,-0.0199,-0.5375,1.2223,1.1836,-1.7518,60,53,25,3.49650756146648,1500,0.9646,-0.3879,-0.9331,2.2879,0.8245,1.0991,1.1211,2.0469,9,2.1655,1.1563,-0.5332
1,0,NA,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,2,1,1,1,2,3,0,0,0,1,3,4,2,-1.3831,-0.1782,0.8164,0.4505,-0.1306,0.4805,0.1191,1.225,-0.2874,-0.2245,-0.2792,0.2364,70,60,79,2.07944154167984,1800,-0.9214,-2.505,0.959,-1.3606,-0.3,-0.6092,1.0606,0.6524,24,-0.831,1.1563,1.2263
1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,NA,NA,NA,1,4,2,NA,NA,NA,NA,NA,0.3344,-0.0984,2.1635,NA,0.3708,0.3294,2.1552,-0.3658,33,25,31,NA,700,0.0248,-0.1593,0.1717,-0.9705,0.0333,1.0991,NA,NA,6,-0.7039,-0.6303,-0.5493
1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,1,5,2,2,2,1,4,2,0,-0.2683,1.4475,3.1829,2.0781,-1.5199,-1.7932,-2.1154,-2.4981,1.7359,3.2775,2.1552,1.7582,66,76,76,NA,1575,2.5915,-2.505,1.8397,0.4252,0.9978,1.0991,1.0606,-0.3816,8,NA,0.6645,0.1499
1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,2,0,0,0,0,1,1,1,1,1,2,2,1,0.6605,0.6325,-0.9185,0.0532,-0.7646,0.4861,-0.5626,-0.8161,-0.4595,-0.5332,0.2497,-1.7518,18,39,61,2.56494935746154,1925,1.0676,-0.0061,0.8101,-0.2882,0.3895,1.0991,1.1634,0.6524,14,-1.2278,-0.1108,1.6608
1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,2,0,1,2,3,6,1,1,0,2,NA,NA,NA,1.8837,-0.5092,-0.7598,-0.5364,-0.0888,0.2671,-0.4071,-0.14,-0.0948,-0.0437,NA,-0.8649,75,NA,22,3.04452243772342,NA,0.331,-0.6788,-0.4495,-0.2882,0.3895,-1.2588,0.8752,-0.3816,7,-0.4365,-2.28,-0.2566
0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,2,0,0,0,0,6,1,1,0,1,4,4,1,0.5529,1.4475,0.6594,1.4501,1.6265,-1.7932,-0.3398,-0.0034,1.7359,1.8298,1.5636,0.479,55,16,65,1.79175946922805,NA,0.2947,0.7082,1.8543,-0.2882,-1.039,1.0991,1.495,1.3754,6,0.2293,1.1563,0.205
1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,2,0,0,0,0,3,0,2,0,1,1,2,2,0.0039,0.9133,1.2781,2.0781,2.0258,3.0127,0.5094,0.5305,0.3708,0.5445,-0.1933,0.9725,72,25,18,3.40119738166216,1800,0.6642,0.0031,1.3961,0.5759,0.0333,0.5658,2.0902,2.0469,7,0.6093,1.1563,-0.1871
0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,3,5,1,1,2,1,3,1,NA,1.8837,-0.1164,0.3547,0.2564,-0.8805,-1.7932,-0.4593,-1.1182,0.3708,-0.4318,-0.1933,0.0784,66,18,26,3.29583686600433,1800,-0.3381,0.2594,-0.5643,-0.2882,0.0333,1.0991,1.0606,0.6524,6,-0.5975,1.1563,0.8236
1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,2,0,0,1,0,0,1,1,1,1,2,2,0,0.0039,1.4475,0.9987,1.4501,-0.023,0.6385,0.5094,0.7736,-0.1128,-0.8803,0.7973,-1.7518,75,69,28,1.09861228866811,NA,-0.5064,-0.5306,0.4094,-0.2882,-0.3,1.0991,0.0134,-1e-04,12,-0.831,-0.7541,-0.224
0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,2,1,0,2,NA,6,0,0,0,1,0,NA,2,0.1196,-0.1359,1.1526,-0.1583,-1.5685,1.3128,-0.588,-0.5384,1.2817,1.1967,-2.253,2.4756,66,25,NA,2.19722457733622,NA,0.5901,-1.0771,1.3961,0.9675,0.3386,0.5658,-0.1418,1.3472,7,0.6093,-0.6281,-1.2705
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,3,7,0,1,0,1,2,2,1,1.8837,1.4475,-0.6341,2.0781,-0.2861,0.5551,2.1635,-0.0264,1.7359,0.3155,-0.1933,0.4993,38,58,18,3.3322045101752,2040,1.5611,-0.0465,1.8543,2.2879,2.1017,1.0991,0.0134,0.3878,6,0.7777,1.1563,1.6631
0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,2,0,0,0,0,1,1,1,0,1,3,2,NA,0.8351,1.4475,0.1782,0.658,0.7718,0.8322,0.5094,0.6496,0.3708,0.3155,0.5184,-0.422,72,31,41,3.68887945411394,1800,-0.2712,1.5125,-0.3131,1.0205,-0.8356,0.3838,0.0134,0.0214,10,-0.4113,0.1927,0.9585
0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,2,1,1,1,2,2,1,0,0,1,1,1,0,-0.8964,-1.2399,-0.1691,-0.6102,-0.7058,0.3783,0.8931,0.2913,0.3708,0.1492,0.5975,0.9907,89,26,12,2.94443897916644,1975,-0.3381,1.3578,-0.0056,0.4252,-0.3,-0.2511,-1.5255,-0.3816,14,0.2737,-2.1806,1.611
1,0,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,1,1,0,2,2,2,NA,NA,NA,NA,-0.6102,0.0194,0.7231,0.5094,0.5305,0.3708,0.3155,-1.3692,1.7582,NA,25,NA,NA,1320,0.1313,NA,NA,-0.2882,0.3895,-0.0436,1.0606,-0.3816,NA,-1.6287,-1.754,-0.9081
0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1,1,1,0,4,3,1,1.8837,1.4475,3.1829,-0.0804,0.0194,1.0998,0.5094,0.5305,0.3708,0.5125,-0.1933,1.7582,70,43,NA,2.30258509299405,1800,0.6642,0.2495,1.8543,-0.2882,-0.2097,1.0991,0.0134,NA,9,0.0433,1.1563,0.174
1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,0,0,0,0,3,1,0,0,1,4,4,0,-0.3506,-0.2651,0.0911,-0.0057,1.8604,0.2963,0.5094,1.1786,0.3708,0.9709,-0.1933,-0.8649,80,71,65,2.07944154167984,1800,-0.3381,0.2594,-0.1651,-0.2882,-0.3,0.1711,0.0134,0.3181,11,0.2293,-0.1639,2.4391
0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,2,0,1,0,0,6,2,1,2,2,4,4,2,1.2422,0.5683,0.5555,0.0615,0.8981,0.2888,-0.1833,-0.2052,-0.3438,-0.397,2.1552,-0.3306,NA,62,61,0.693147180559945,2450,2.5915,-0.2702,1.8543,2.2879,0.1444,1.0991,0.0134,1.0006,7,-0.4945,1.1563,1.1047
0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,2,0,0,0,2,4,1,0,0,1,0,0,NA,1.1892,1.4475,0.7702,1.4501,0.6187,0.8743,0.5094,0.6584,0.3708,-0.4136,0.676,0.6275,89,25,26,3.2188758248682,1260,0.4638,-0.0345,1.3961,0.5759,0.8245,1.0991,2.4994,1.0172,12,-0.7039,-0.5343,0.4389
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,5,0,0,0,1,4,4,NA,0.9828,1.4475,3.1829,2.0781,0.0194,0.7231,0.5094,2.4511,0.3708,0.3155,-0.1933,0.9725,32,52,NA,2.19722457733622,1800,0.4801,0.0031,1.8543,-0.2882,-0.3,0.5658,1.0606,2.0469,12,-0.4343,0.2156,0.9154
0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,2,1,0,1,0,1,1,0,0,2,1,0,1,1.3185,1.4475,0.9452,1.3233,-0.0227,-1.7932,0.5094,0.1237,-0.5375,-1.8622,-0.1933,-0.422,74,25,NA,NA,1560,-0.3381,1.3578,-0.4849,-1.0917,0.0333,1.0991,1.0606,0.6374,6,-0.356,1.1563,0.9485
1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,2,NA,1,1,3,7,0,1,1,1,2,2,2,-1.3831,-0.1164,3.1829,-0.6102,3.2811,0.7231,-0.8208,0.5305,0.3708,3.2775,-0.1933,0.9725,42,71,33,3.46573590279973,1750,0.1002,-0.4331,0.1218,-1.2109,-1.5401,-0.889,0.0134,-0.3816,20,2.1655,0.0659,2.9513
1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,2,1,0,0,0,6,1,1,0,2,2,2,2,0.8934,1.4475,0.8493,1.4501,2.2983,-0.0774,0.8931,0.3547,0.1474,1.857,1.5636,0.2497,NA,25,36,3.2188758248682,1350,-0.6837,1.6092,0.2405,-0.2882,0.0333,-0.6092,2.4994,0.3728,13,0.1919,0.0321,0.3162
1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,2,0,1,1,0,6,1,1,1,1,4,4,1,0.8934,-0.5837,0.3243,-0.0141,-0.8316,0.6859,-0.3928,-0.8476,0.3708,0.3155,-0.5013,-1.7518,89,45,71,NA,1750,0.7333,-0.6871,1.3961,-0.0077,-0.5546,-0.2495,0.1725,-0.3816,8,-1.2278,-0.5343,1.244
0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,7,0,0,0,1,3,1,1,-0.5465,0.6375,0.3992,-0.6102,-0.7073,-0.4382,-0.7802,0.3043,-0.4595,-1.0524,2.1552,0.4875,55,27,NA,1.6094379124341,2000,-1.1589,1.5125,0.6611,-0.2882,-0.3,-0.889,-0.9311,-0.3816,12,-0.356,-2.0662,-2.0605
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,0,2,2,1,1,NA,1,3,4,NA,0.0039,-1.9635,-0.1451,-0.3501,1.4772,-1.7932,0.1458,-0.0369,0.0125,1.4862,0.7771,0.6401,74,69,52,2.94443897916644,2820,0.0248,0.7721,1.8543,-0.618,-0.8356,1.0991,0.5875,-1.2982,11,0.0058,-0.7218,2.7415
1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,2,2,3,NA,-0.4766,1.4475,-0.1393,1.1203,-0.6079,0.925,-2.1154,-0.9563,-1.3072,-0.8799,-0.1933,-0.1079,46,69,28,1.79175946922805,1800,0.2493,-0.4331,-0.4187,-0.9705,-1.039,1.0991,1.0606,1.0006,9,0.0768,-0.7218,-0.0029
1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,2,0,1,0,0,2,2,0,1,1,2,4,3,0.2343,-0.0575,-0.4958,-1.1094,0.4821,0.8372,-0.576,-0.0908,0.3708,0.9674,0.5184,0.2247,89,62,52,3.40119738166216,2000,0.6642,-0.116,0.7921,0.395,-0.4521,0.5658,-1.5255,-0.76,6,-0.0652,-0.1639,0.4737
1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,NA,-1.0005,1.4475,NA,NA,NA,NA,-2.1154,NA,NA,NA,NA,NA,NA,86,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7398,NA,0.137
1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,2,7,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,-0.3365,0.1364,-0.3793,-1.0845,-1.0999,-1.2074,1.4181,-0.8649,46,15,25,2.94443897916644,900,-1.0633,-0.6871,-1.0255,0.7461,-2.8294,-0.739,NA,NA,6,-0.5041,-2.3196,0.64
0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,2,2,2,2,0,0,1,0,1,2,2,NA,1,1.8837,-0.1253,0.6024,0.5245,-0.6412,0.4699,-0.8208,0.763,-0.4595,-0.7068,-0.7992,-0.3957,43,17,NA,1.79175946922805,270,0.236,-0.3231,0.4277,-1.6831,-0.116,0.2493,0.7708,0.0214,5,-0.9969,-1.2004,0.3106
0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,2,0,0,1,2,7,0,0,1,2,4,4,2,0.2884,-1.0074,0.9691,-0.2188,0.4064,-0.4382,0.5094,0.1617,1.7359,-0.0865,-0.1933,0.1673,51,80,77,2.56494935746154,1575,1.5043,-0.6534,-0.1756,1.5899,0.0333,1.0991,0.4818,0.005,7,-0.356,1.1563,1.1558
1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,2,2,2,0,2,7,0,0,0,1,4,4,0,1.8837,-1.0718,-3.3405,-0.3501,3.2811,0.4752,0.5094,1.225,0.3708,3.2775,2.1552,1.6103,68,44,52,3.63758615972639,NA,2.5915,2.5493,1.8543,-0.2882,0.0333,-1.9901,-1.5255,-1.2428,18,-0.0144,-0.5343,0.754
0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,1,1,0,0,0,1,2,2,NA,-2.4162,1.4475,1.5705,-0.6102,-3.3765,0.7231,-2.1154,-2.4981,0.3708,1.0564,-1.6494,3.2602,89,NA,NA,4.02535169073515,90,-1.8419,0.5209,-0.1651,-0.2882,0.0333,-1.2602,0.0156,-1.9656,9,NA,0.6324,0.3052
0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,2,2,1,0,3,3,1,2,0,1,1,0,0,-0.5436,0.3758,0.2751,0.0532,0.8034,1.1079,-1.2723,1.1776,1.0558,-1.0524,0.1502,1.7707,48,31,NA,NA,500,-0.4084,1.0496,0.8598,1.5899,0.4713,-2.5249,1.8717,0.0214,16,-1.6287,-0.5199,-0.2403
0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,1,1,NA,0.0039,1.4475,-0.121,2.0781,0.7792,1.1603,2.1635,1.7755,0.8816,0.5037,2.1552,2.0639,71,16,25,4.0943445622221,120,0.4638,1.0496,0.1218,0.5759,0.0333,0.1018,2.4994,2.0469,9,-0.1523,-0.5343,1.0752
1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,2,0,0,0,3,4,1,1,1,1,2,2,1,0.5952,-0.5665,-0.4138,-0.6102,0.9551,-0.2691,0.5094,0.0795,0.3708,1.2175,0.5975,0.768,74,57,57,1.94591014905531,2000,1.0269,-1.3309,1.3961,-0.2882,-0.8356,1.0991,0.5806,0.6327,7,0.6093,1.1563,1.0768
0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,3,7,1,0,1,1,4,4,2,0.0039,0.4243,0.6514,2.0781,3.2932,0.1903,1.6403,NA,1.2817,1.5788,2.1552,1.3038,70,65,NA,NA,NA,2.5915,0.7186,1.8543,2.2879,1.1483,1.0991,1.6216,NA,8,0.7777,1.1563,0.0564
1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,2,5,1,0,1,1,2,2,0,1.2422,-0.9585,-1.8323,0.2564,-0.1697,0.6706,-1.2498,0.5305,-0.494,-0.4021,-0.1933,-0.3612,NA,31,31,2.63905732961526,NA,-0.3381,0.3265,1.1359,0.5759,2.1017,-1.6136,-0.8636,-1.9656,6,-0.831,-1.5262,-0.898
